Player,AV,Age,Pos,-9999
Bennie Logan,7,25,NT,LogaBe00
Bennie Logan,6,26,NT,LogaBe00
Bennie Logan,6,27,RDT,LogaBe00
Bennie Logan,6,28,NT,LogaBe00
Bennie Logan,1,29,DT,LogaBe00
Rien Long,1,22,DT,LongRi20
Rien Long,2,23,DT,LongRi20
Rien Long,2,24,DT,LongRi20
Roy Lopez,6,24,RDT,LopeRo00
Star Lotulelei,9,24,RDT,LotuSt00
Star Lotulelei,6,25,RDT,LotuSt00
Star Lotulelei,6,26,LDT,LotuSt00
Star Lotulelei,7,27,LDT,LotuSt00
Star Lotulelei,6,28,LDT,LotuSt00
Star Lotulelei,7,29,RDT,LotuSt00
Star Lotulelei,10,30,RDT,LotuSt00
Star Lotulelei,5,32,RDT,LotuSt00
Anthony Maddox,4,28,RDT,MaddAn20
Anthony Maddox,2,29,DT,MaddAn20
Alex Magee,1,22,DT,MageAl99
Alex Magee,1,23,DT,MageAl99
Jesse Mahelona,1,23,DT,MaheJe20
Sen'Derrick Marks,1,22,DT,MarkSe99
Sen'Derrick Marks,2,23,DT,MarkSe99
Sen'Derrick Marks,5,24,LDT,MarkSe99
Sen'Derrick Marks,5,25,LDT,MarkSe99
Sen'Derrick Marks,7,27,RDT,MarkSe99
Sen'Derrick Marks,2,29,DT,MarkSe99
Mike Martin,2,22,DT,MartMi01
Mike Martin,2,23,DT,MartMi01
Mike Martin,2,24,DT,MartMi01
Vaughn Martin,1,23,DT,MartVa99
Vaughn Martin,1,24,DT,MartVa99
Ricardo Mathews,1,24,DT,MathRi99
Ricardo Mathews,2,26,DT,MathRi99
Ricardo Mathews,2,27,DT,MathRi99
Ricardo Mathews,4,28,NT,MathRi99
Ryan McBean,2,26,DT,McBeRy99
Ryan McBean,3,27,DT,McBeRy99
Turk McBride,2,22,DT,McBrTu99
Turk McBride,2,24,DT,McBrTu99
Turk McBride,1,26,DT,McBrTu99
John McCargo,2,24,DT,McCaJo22
John McCargo,1,26,DT,McCaJo22
Terrell McClain,4,23,LDT,McClTe00
Terrell McClain,2,25,DT,McClTe00
Terrell McClain,1,26,DT,McClTe00
Terrell McClain,7,28,LDT,McClTe00
Terrell McClain,2,29,DT,McClTe00
Terrell McClain,2,30,LDT,McClTe00
Gerald McCoy,6,22,LDT,McCoGe99
Gerald McCoy,10,24,LDT,McCoGe99
Gerald McCoy,14,25,LDT,McCoGe99
Gerald McCoy,9,26,LDT,McCoGe99
Gerald McCoy,8,27,LDT,McCoGe99
Gerald McCoy,13,28,LDT,McCoGe99
Gerald McCoy,9,29,LDT,McCoGe99
Gerald McCoy,6,30,LDT,McCoGe99
Daniel McCullers,1,22,DT,McCuDa00
Daniel McCullers,1,23,DT,McCuDa00
Daniel McCullers,2,24,DT,McCuDa00
Daniel McCullers,2,26,DT,McCuDa00
Daniel McCullers,1,27,DT,McCuDa00
Clinton McDonald,1,23,DT,McDoCl99
Clinton McDonald,2,24,DT,McDoCl99
Clinton McDonald,2,25,DT,McDoCl99
Clinton McDonald,4,26,DT,McDoCl99
Clinton McDonald,6,27,RDT,McDoCl99
Clinton McDonald,6,29,RDT,McDoCl99
Clinton McDonald,3,30,DT,McDoCl99
Clinton McDonald,2,31,DT,McDoCl99
Clinton McDonald,1,32,DT,McDoCl99
Malik McDowell,6,25,LDT,McDoMa00
Stacy McGee,3,23,LDT,McGeSt01
Stacy McGee,1,24,DT,McGeSt01
Stacy McGee,3,25,DT,McGeSt01
Stacy McGee,4,26,LDT,McGeSt01
Stacy McGee,1,28,DT,McGeSt01
R.J. McIntosh,1,23,DT,McInR.00
Brandon Mebane,6,22,LDT,MebaBr99
Brandon Mebane,7,23,LDT,MebaBr99
Brandon Mebane,7,24,LDT,MebaBr99
Brandon Mebane,5,25,LDT,MebaBr99
Brandon Mebane,8,26,RDT,MebaBr99
Brandon Mebane,9,27,RDT,MebaBr99
Brandon Mebane,9,28,RDT,MebaBr99
Brandon Mebane,4,29,RDT,MebaBr99
Brandon Mebane,7,30,RDT,MebaBr99
Brandon Mebane,4,31,NT,MebaBr99
Brandon Mebane,7,32,LDT,MebaBr99
Brandon Mebane,6,33,RDT,MebaBr99
Brandon Mebane,6,34,RDT,MebaBr99
Henry Melton,7,25,LDT,MeltHe99
Henry Melton,12,26,LDT,MeltHe99
Roy Miller,2,22,DT,MillRo99
Roy Miller,7,23,RDT,MillRo99
Roy Miller,2,24,DT,MillRo99
Roy Miller,6,25,RDT,MillRo99
Roy Miller,5,26,NT,MillRo99
Roy Miller,6,27,LDT,MillRo99
Roy Miller,6,28,RDT,MillRo99
Earl Mitchell,1,23,DT,MitcEa99
Earl Mitchell,2,24,DT,MitcEa99
Earl Mitchell,3,25,DT,MitcEa99
Earl Mitchell,6,26,NT,MitcEa99
Earl Mitchell,3,27,DT,MitcEa99
Earl Mitchell,4,28,RDT,MitcEa99
Earl Mitchell,2,29,RDT,MitcEa99
Earl Mitchell,7,30,LDT,MitcEa99
Earl Mitchell,5,31,LDT,MitcEa99
Fili Moala,1,24,DT,MoalFi99
Fili Moala,7,25,LDT,MoalFi99
Fili Moala,5,26,LDT,MoalFi99
Anthony Montgomery,8,23,RDT,MontAn20
Anthony Montgomery,4,24,RDT,MontAn20
Mike Montgomery,1,22,DT,MontMi20
Mike Montgomery,1,23,DT,MontMi20
Mike Montgomery,1,24,DT,MontMi20
Mike Montgomery,1,26,DT,MontMi20
Langston Moore,4,23,DT,MoorLa20
Langston Moore,1,24,DT,MoorLa20
Langston Moore,1,26,DT,MoorLa20
Langston Moore,1,27,DT,MoorLa20
Rashad Moore,4,24,RDT,MoorRa21
Rashad Moore,6,25,RDT,MoorRa21
Rashad Moore,1,27,DT,MoorRa21
Kindal Moorehead,1,25,DT,MoorKi20
Kindal Moorehead,6,26,RDT,MoorKi20
Kindal Moorehead,3,27,DT,MoorKi20
Kindal Moorehead,1,28,DT,MoorKi20
Kindal Moorehead,2,29,DT,MoorKi20
Kindal Moorehead,2,30,DT,MoorKi20
C.J. Mosley,2,22,DT,MoslC.20
C.J. Mosley,2,24,DT,MoslC.20
C.J. Mosley,2,25,DT,MoslC.20
C.J. Mosley,1,26,DT,MoslC.20
C.J. Mosley,3,28,DT,MoslC.20
C.J. Mosley,6,29,RDT,MoslC.20
C.J. Mosley,2,30,DT,MoslC.20
C.J. Mosley,5,31,LDT,MoslC.20
C.J. Mosley,1,32,DT,MoslC.20
Chris Neild,1,24,DT,NeilCh00
Chris Neild,1,26,DT,NeilCh00
Drake Nevis,2,23,DT,NeviDr00
Drake Nevis,1,24,DT,NeviDr00
Haloti Ngata,8,22,RDT,NgatHa20
Haloti Ngata,16,24,NT,NgatHa20
Haloti Ngata,11,29,NT,NgatHa20
Haloti Ngata,5,31,RDT,NgatHa20
Haloti Ngata,5,32,RDT,NgatHa20
Haloti Ngata,4,34,LDT,NgatHa20
Robert Nkemdiche,1,23,DT,NkemRo00
Robert Nkemdiche,4,24,RDT,NkemRo00
Robert Nkemdiche,1,27,DT,NkemRo00
Jared Odrick,4,26,LDT,OdriJa99
Jared Odrick,6,27,RDT,OdriJa99
Frank Okam,2,25,DT,OkamFr99
Frank Okam,1,26,DT,OkamFr99
Amobi Okoye,5,20,RDT,OkoyAm99
Amobi Okoye,5,21,RDT,OkoyAm99
Amobi Okoye,7,22,RDT,OkoyAm99
Amobi Okoye,6,23,RDT,OkoyAm99
Amobi Okoye,2,24,DT,OkoyAm99
Amobi Okoye,1,25,DT,OkoyAm99
Igor Olshansky,1,29,DT,OlshIg20
Stephen Paea,1,23,DT,PaeaSt00
Stephen Paea,7,24,RDT,PaeaSt00
Stephen Paea,3,25,RDT,PaeaSt00
Stephen Paea,5,26,RDT,PaeaSt00
Stephen Paea,2,27,DT,PaeaSt00
Stephen Paea,1,28,DT,PaeaSt00
David Parry,6,23,LDT,ParrDa00
David Parry,7,24,NT,ParrDa00
Mike Patterson,5,22,RDT,PattMi20
Mike Patterson,8,23,LDT,PattMi20
Mike Patterson,9,24,LDT,PattMi20
Mike Patterson,9,25,LDT,PattMi20
Mike Patterson,7,26,LDT,PattMi20
Mike Patterson,6,27,LDT,PattMi20
Mike Patterson,7,28,RDT,PattMi20
Mike Patterson,2,30,DT,PattMi20
Mike Patterson,4,31,LDT,PattMi20
Domata Peko,2,22,DT,PekoDo20
Domata Peko,7,23,LDT,PekoDo20
Domata Peko,7,24,LDT,PekoDo20
Domata Peko,5,25,LDT,PekoDo20
Domata Peko,7,26,LDT,PekoDo20
Domata Peko,8,27,LDT,PekoDo20
Domata Peko,8,28,LDT,PekoDo20
Domata Peko,9,29,LDT,PekoDo20
Domata Peko,8,30,LDT,PekoDo20
Domata Peko,8,31,LDT,PekoDo20
Domata Peko,8,32,LDT,PekoDo20
Domata Peko,6,33,NT,PekoDo20
Domata Peko,7,34,NT,PekoDo20
John Penisini,5,23,RDT,PeniJo00
John Penisini,1,24,DT,PeniJo00
Corey Peters,7,22,RDT,PeteCo00
Corey Peters,8,23,RDT,PeteCo00
Corey Peters,4,24,LDT,PeteCo00
Corey Peters,6,25,LDT,PeteCo00
Corey Peters,2,26,DT,PeteCo00
Corey Peters,6,28,NT,PeteCo00
Corey Peters,5,29,NT,PeteCo00
Corey Peters,7,30,LDT,PeteCo00
Corey Peters,6,31,NT,PeteCo00
Corey Peters,4,32,NT,PeteCo00
Corey Peters,5,33,NT,PeteCo00
Kenny Peterson,1,25,DT,PeteKe21
Kenny Peterson,2,27,DT,PeteKe21
Kenny Peterson,1,30,DT,PeteKe21
Darius Philon,1,21,DT,PhilDa01
Darius Philon,2,22,DT,PhilDa01
Darius Philon,4,23,DT,PhilDa01
Darius Philon,6,24,LDT,PhilDa01
Darius Philon,2,27,DT,PhilDa01
Quinn Pitcock,1,24,DT,PitcQu99
Dontari Poe,6,22,NT,PoexDo00
Dontari Poe,13,23,NT,PoexDo00
Dontari Poe,12,24,NT,PoexDo00
Dontari Poe,7,25,NT,PoexDo00
Dontari Poe,7,26,NT,PoexDo00
Dontari Poe,7,27,LDT,PoexDo00
Dontari Poe,6,28,RDT,PoexDo00
Dontari Poe,4,29,NT,PoexDo00
Monsanto Pope,2,24,DT,PopeMo20
Monsanto Pope,3,25,LDT,PopeMo20
Monsanto Pope,7,26,RDT,PopeMo20
Sione Pouha,1,26,DT,PouhSi20
Sione Pouha,2,28,DT,PouhSi20
Sione Pouha,2,29,DT,PouhSi20
Sione Pouha,10,30,NT,PouhSi20
Sione Pouha,10,31,NT,PouhSi20
Sione Pouha,9,32,NT,PouhSi20
Sione Pouha,5,33,NT,PouhSi20
Jerrell Powe,1,25,DT,PoweJe00
Jerrell Powe,3,27,DT,PoweJe00
Brian Price,4,22,RDT,PricBr99
Myron Pryor,2,23,DT,PryoMy99
Myron Pryor,1,24,DT,PryoMy99
B.J. Raji,2,23,DT,RajiBJ99
B.J. Raji,9,24,NT,RajiBJ99
B.J. Raji,6,25,NT,RajiBJ99
B.J. Raji,6,26,NT,RajiBJ99
B.J. Raji,8,29,NT,RajiBJ99
LaJuan Ramsey,1,23,DT,RamsLa20
LaJuan Ramsey,2,25,LDT,RamsLa20
Kheeston Randall,1,23,DT,RandKh00
Jay Ratliff,6,26,NT,RatlJa20
Jay Ratliff,10,27,NT,RatlJa20
Jay Ratliff,18,28,NT,RatlJa20
Jay Ratliff,8,29,NT,RatlJa20
Jay Ratliff,10,30,NT,RatlJa20
Jay Ratliff,4,33,LDT,RatlJa20
Cory Redding,7,26,RDT/LDE,ReddCo20
Cory Redding,6,27,RDT,ReddCo20
Cory Redding,4,28,RDT,ReddCo20
Caraun Reid,1,23,DT,ReidCa00
Caraun Reid,5,24,LDT,ReidCa00
Caraun Reid,1,27,DT,ReidCa00
Kendall Reyes,3,23,DT,ReyeKe00
Kendall Reyes,1,27,DT,ReyeKe00
Sheldon Richardson,8,27,RDT,RichSh00
Sheldon Richardson,9,28,LDT,RichSh00
Sheldon Richardson,8,29,RDT,RichSh00
Sheldon Richardson,7,30,LDT,RichSh00
Sheldon Richardson,4,31,RDT/RDE,RichSh00
Dewayne Robertson,6,22,LDT,RobeDe20
Dewayne Robertson,9,23,LDT,RobeDe20
Dewayne Robertson,5,24,RDT,RobeDe20
Dewayne Robertson,7,25,LDT,RobeDe20
Dewayne Robertson,7,26,NT,RobeDe20
Dewayne Robertson,4,27,LDT,RobeDe20
Ahtyba Rubin,1,22,NT,RubiAh99
Ahtyba Rubin,3,23,NT,RubiAh99
Ahtyba Rubin,8,24,NT,RubiAh99
Ahtyba Rubin,9,25,RDT,RubiAh99
Ahtyba Rubin,6,26,LDT,RubiAh99
Ahtyba Rubin,5,28,NT,RubiAh99
Ahtyba Rubin,8,29,LDT,RubiAh99
Ahtyba Rubin,8,30,LDT,RubiAh99
Ahtyba Rubin,1,31,NT,RubiAh99
Clifton Ryan,2,23,DT,RyanCl99
Clifton Ryan,5,24,RDT,RyanCl99
Clifton Ryan,6,25,RDT,RyanCl99
Lauvale Sape,1,25,DT,SapeLa20
Darell Scott,3,23,LDT,ScotDo99
Darell Scott,1,24,DT,ScotDo99
Darell Scott,1,25,DT,ScotDo99
Ian Scott,8,23,RDT,ScotIa20
Ian Scott,7,24,LDT,ScotIa20
Ian Scott,5,25,RDT,ScotIa20
Ian Scott,3,28,NT,ScotIa20
Deadrin Senat,2,24,DT,SenaDe00
Deadrin Senat,1,28,DT,SenaDe00
Danny Shelton,6,22,NT,ShelDa01
Danny Shelton,6,23,NT,ShelDa01
Danny Shelton,5,24,RDT,ShelDa01
Danny Shelton,2,25,NT,ShelDa01
Danny Shelton,12,26,LDT,ShelDa01
Danny Shelton,4,27,LDT,ShelDa01
Danny Shelton,1,28,NT,ShelDa01
Kawann Short,2,24,DT,ShorKa00
Kawann Short,5,25,LDT,ShorKa00
Kawann Short,14,26,RDT,ShorKa00
Kawann Short,7,27,RDT,ShorKa00
Kawann Short,7,28,RDT,ShorKa00
Kawann Short,8,29,LDT,ShorKa00
Darrell Shropshire,1,22,DT,ShroDa20
Darrell Shropshire,1,23,DT,ShroDa20
Junior Siavii,1,26,DT,SiavJu20
Junior Siavii,1,27,DT,SiavJu20
Junior Siavii,1,31,DT,SiavJu20
Junior Siavii,3,32,RDT,SiavJu20
Deon Simon,2,26,NT,SimoDe00
Pat Sims,4,23,RDT,SimsPa99
Pat Sims,5,24,LDT,SimsPa99
Pat Sims,4,25,RDT,SimsPa99
Pat Sims,2,26,DT,SimsPa99
Pat Sims,1,27,DT,SimsPa99
Pat Sims,7,28,RDT,SimsPa99
Pat Sims,2,29,DT,SimsPa99
Pat Sims,1,30,DT,SimsPa99
Pat Sims,2,31,DT,SimsPa99
Pat Sims,4,32,LDT,SimsPa99
Ryan Sims,7,23,RDT,SimsRy20
Ryan Sims,4,24,LDT,SimsRy20
Ryan Sims,1,26,DT,SimsRy20
Ryan Sims,1,27,DT,SimsRy20
Ryan Sims,2,28,DT,SimsRy20
Ryan Sims,6,29,LDT,SimsRy20
Antonio Smith,7,33,RDT,SmitAn22
D'Anthony Smith,1,24,DT,SmitDA99
Le Kevin Smith,1,25,DT,SmitLe20
Le Kevin Smith,2,26,DT,SmitLe20
Le Kevin Smith,2,27,DT,SmitLe20
Paul Soliai,1,25,DT,SoliPa99
Paul Soliai,3,26,NT,SoliPa99
Paul Soliai,7,27,NT,SoliPa99
Paul Soliai,9,28,NT,SoliPa99
Paul Soliai,8,29,RDT,SoliPa99
Paul Soliai,7,30,RDT,SoliPa99
Paul Soliai,6,31,LDT,SoliPa99
Paul Soliai,1,33,DT,SoliPa99
Isaac Sopoaga,2,24,DT,SopoIs20
Isaac Sopoaga,2,25,DT,SopoIs20
Isaac Sopoaga,3,26,NT,SopoIs20
Isaac Sopoaga,6,27,LDT,SopoIs20
Isaac Sopoaga,8,30,NT,SopoIs20
Isaac Sopoaga,5,31,NT,SopoIs20
Isaac Sopoaga,4,32,DT,SopoIs20
Breeland Speaks,3,23,DT,SpeaBr00
Akeem Spence,6,22,RDT,SpenAk00
Akeem Spence,4,23,RDT,SpenAk00
Akeem Spence,3,24,RDT,SpenAk00
Akeem Spence,3,25,DT,SpenAk00
Akeem Spence,5,26,RDT,SpenAk00
Akeem Spence,6,27,RDT,SpenAk00
Akeem Spence,2,28,DT,SpenAk00
Montavious Stanley,4,26,LDT,StanMo20
Montavious Stanley,1,28,DT,StanMo20
Randy Starks,4,21,RDT,StarRa20
Randy Starks,6,22,LDT,StarRa20
Randy Starks,4,23,RDT,StarRa20
Randy Starks,3,24,DT,StarRa20
Randy Starks,4,25,DT,StarRa20
Randy Starks,11,29,LDT,StarRa20
Randy Starks,7,30,LDT,StarRa20
Randy Starks,6,31,LDT,StarRa20
Randy Starks,6,32,LDT,StarRa20
Shamar Stephen,3,23,DT,StepSh00
Shamar Stephen,8,25,LDT,StepSh00
Shamar Stephen,2,26,DT,StepSh00
Shamar Stephen,7,27,RDT,StepSh00
Shamar Stephen,7,28,RDT,StepSh00
Shamar Stephen,7,29,LDT,StepSh00
Shamar Stephen,1,30,DT,StepSh00
Devon Still,1,23,DT,StilDe00
Devon Still,1,24,DT,StilDe00
Devon Still,1,25,DT,StilDe00
Ndamukong Suh,15,23,LDT,SuhxNd99
Ndamukong Suh,6,24,LDT,SuhxNd99
Ndamukong Suh,12,25,RDT,SuhxNd99
Ndamukong Suh,16,26,RDT,SuhxNd99
Ndamukong Suh,18,27,RDT,SuhxNd99
Ndamukong Suh,7,28,LDT,SuhxNd99
Ndamukong Suh,13,29,LDT,SuhxNd99
Ndamukong Suh,7,30,LDT,SuhxNd99
Ndamukong Suh,8,31,LDT,SuhxNd99
Ndamukong Suh,1,35,DT,SuhxNd99
Johnathan Sullivan,6,22,LDT,SullJo23
Johnathan Sullivan,2,24,DT,SullJo23
Will Sutton,2,23,LDT,SuttWi00
Will Sutton,2,25,NT,SuttWi00
J.R. Sweezy,2,23,DT,SweeJ.00
Alameda Ta'amu,2,23,DT,Ta'aAl00
Phil Taylor,8,23,LDT,TaylPh00
Phil Taylor,4,24,RDT,TaylPh00
Phil Taylor,6,25,NT,TaylPh00
Vincent Taylor,1,23,DT,TaylVi00
Vincent Taylor,1,24,DT,TaylVi00
Vincent Taylor,2,26,DT,TaylVi00
Craig Terrill,2,25,DT,TerrCr20
Craig Terrill,2,26,DT,TerrCr20
Craig Terrill,2,27,DT,TerrCr20
Craig Terrill,2,28,DT,TerrCr20
Craig Terrill,1,29,DT,TerrCr20
Craig Terrill,1,30,DT,TerrCr20
Cam Thomas,2,25,DT,ThomCa99
Cam Thomas,2,26,DT,ThomCa99
Cam Thomas,5,27,NT,ThomCa99
Cam Thomas,2,29,DT,ThomCa99
Cam Thomas,2,30,DT,ThomCa99
Marcus Thomas,3,22,LDT,ThomMa99
Marcus Thomas,4,23,RDT,ThomMa99
Marcus Thomas,1,24,DT,ThomMa99
Marcus Thomas,2,25,DT,ThomMa99
Brandon Thompson,5,24,RDT,ThomBr01
Brandon Thompson,1,25,DT,ThomBr01
Brandon Thompson,1,26,DT,ThomBr01
Khyri Thornton,3,27,RDT,ThorKh00
Matt Toeaina,6,26,LDT,ToeaMa99
Matt Toeaina,5,27,RDT,ToeaMa99
Larry Tripplett,4,23,RDT,TripLa20
Larry Tripplett,6,24,LDT,TripLa20
Larry Tripplett,2,25,DT,TripLa20
Larry Tripplett,4,26,DT,TripLa20
Larry Tripplett,7,27,LDT,TripLa20
Larry Tripplett,7,28,LDT,TripLa20
Torell Troup,2,22,DT,TrouTo00
Marcus Tubbs,2,23,DT,TubbMa20
Marcus Tubbs,6,24,RDT,TubbMa20
Tank Tyler,2,22,DT,TyleTa99
Tank Tyler,6,23,LDT,TyleTa99
Tank Tyler,3,24,DT,TyleTa99
DeAngelo Tyson,1,23,DT,TysoDe00
DeAngelo Tyson,2,24,DT,TysoDe00
DeAngelo Tyson,3,25,DT,TysoDe00
Vincent Valentine,2,22,DT,ValeVi00
Eddie Vanderdoes,5,23,LDT,VandEd00
Kevin Vickerson,2,26,DT,VickKe99
Kevin Vickerson,7,29,NT,VickKe99
Kevin Vickerson,5,30,LDT,VickKe99
Kevin Vickerson,2,31,DT,VickKe99
Vance Walker,1,22,DT,WalkVa99
Vance Walker,2,23,DT,WalkVa99
Vance Walker,2,24,DT,WalkVa99
Vance Walker,5,25,LDT/RDT,WalkVa99
Vance Walker,6,26,LDT/LDE,WalkVa99
Vance Walker,3,27,DT,WalkVa99
Vance Walker,4,28,DT,WalkVa99
Leterrius Walton,2,24,DT,WaltLe00
Leterrius Walton,2,25,DT,WaltLe00
Ty Warren,3,22,DT,WarrTy20
Adolphus Washington,4,23,RDT,WashAd00
Gabe Watson,2,23,LDT,WatsGa20
Gabe Watson,6,24,LDT,WatsGa20
Gabe Watson,1,25,DT,WatsGa20
Gabe Watson,2,26,DT,WatsGa20
Vince Wilfork,4,23,NT,WilfVi20
Vince Wilfork,7,24,NT,WilfVi20
Vince Wilfork,9,25,NT,WilfVi20
Vince Wilfork,13,26,NT,WilfVi20
Vince Wilfork,8,27,NT,WilfVi20
Vince Wilfork,10,28,NT,WilfVi20
Vince Wilfork,13,30,LDT,WilfVi20
Vince Wilfork,16,31,LDT,WilfVi20
Vince Wilfork,8,33,LDT,WilfVi20
Vince Wilfork,8,34,NT,WilfVi20
Vince Wilfork,7,35,NT,WilfVi20
Brandon Williams,7,25,NT,WillBr02
Brandon Williams,7,26,NT,WillBr02
Brandon Williams,8,27,NT,WillBr02
Brandon Williams,6,31,NT,WillBr02
Brandon Williams,7,32,NT,WillBr02
Corey Williams,1,24,DT,WillCo21
Corey Williams,1,25,DT,WillCo21
Corey Williams,6,26,LDT,WillCo21
Corey Williams,5,27,RDT,WillCo21
Corey Williams,3,29,DT,WillCo21
Corey Williams,7,30,RDT,WillCo21
Corey Williams,6,31,RDT,WillCo21
Dan Williams,2,23,DT,WillDa99
Dan Williams,4,24,NT,WillDa99
Dan Williams,7,25,NT,WillDa99
Dan Williams,5,26,NT,WillDa99
Dan Williams,5,27,NT,WillDa99
Dan Williams,6,28,LDT,WillDa99
Dan Williams,4,29,RDT,WillDa99
Kevin Williams,12,24,RDT,WillKe98
Kevin Williams,6,25,RDT,WillKe98
Kevin Williams,18,26,RDT,WillKe98
Kevin Williams,16,27,RDT,WillKe98
Kevin Williams,18,28,RDT,WillKe98
Kevin Williams,15,29,RDT,WillKe98
Kevin Williams,10,30,RDT,WillKe98
Kevin Williams,5,31,RDT,WillKe98
Kevin Williams,7,32,RDT,WillKe98
Kevin Williams,6,33,RDT,WillKe98
Kevin Williams,5,34,RDT,WillKe98
Kevin Williams,4,35,RDT,WillKe98
Kyle Williams,6,23,RDT,WillKy20
Kyle Williams,7,24,RDT,WillKy20
Kyle Williams,7,25,RDT,WillKy20
Kyle Williams,7,26,RDT,WillKy20
Kyle Williams,12,27,NT,WillKy20
Kyle Williams,8,29,RDT,WillKy20
Kyle Williams,11,30,LDT,WillKy20
Kyle Williams,12,31,LDT,WillKy20
Kyle Williams,6,34,LDT,WillKy20
Kyle Williams,12,35,LDT,WillKy20
Sylvester Williams,3,25,DT,WillSy00
Sylvester Williams,6,26,LDT,WillSy00
Sylvester Williams,7,27,NT,WillSy00
Sylvester Williams,7,28,NT,WillSy00
Sylvester Williams,5,29,NT,WillSy00
Sylvester Williams,3,30,DT,WillSy00
Sylvester Williams,1,32,DT,WillSy00
Perrion Winfrey,1,22,DT,WinfPe00
Billy Winn,6,23,RDT,WinnBi00
Billy Winn,2,24,DT,WinnBi00
Billy Winn,2,26,DT,WinnBi00
Billy Winn,2,27,DT,WinnBi00
Corey Wootton,6,26,LDT,WootCo99
Jerel Worthy,3,22,DT,WortJe00
Jerel Worthy,1,26,DT,WortJe00
Rodrique Wright,4,23,RDT,WrigRo99
Claude Wroten,1,23,DT,WrotCl20
Claude Wroten,1,24,DT,WrotCl20